30
11
11
10
18
20
44
18
15
12
11
12
10
11
25
58
56
80
30
153
80
111
106
73
76
95
64
134
125
130
157
205
216
308
219
208
219
194
210
197
183
197
205
176
199
265
166
194
159
144
181
199
169
147
138
193
115
112
121
71
14
134
152
231
47
100
120
148
188
200
158
133
245
187
98
147
127
220
121
128
164
161
176
158
143
133
158
143
171
142
167
139
29
109
146
128
171
127
153
169
146
142
