9.630788295679938216e+00
1.127065523414299086e+01
1.192355272664431709e+01
1.181145277362805146e+01
1.104222898505906159e+01
1.269352384664763278e+01
1.125698005484126618e+01
1.220614156824171381e+01
1.168708517833306715e+01
1.128273764010504010e+01
1.212837852316006071e+01
1.189937823810970485e+01
1.131219295319150753e+01
1.140360324463539143e+01
1.139646796494701420e+01
1.086949495990424452e+01
1.097412489123378343e+01
1.202803884421255454e+01
1.179530913629854716e+01
1.157276719500825024e+01
1.167172399555652440e+01
1.120928528889796461e+01
1.119668326218949872e+01
1.126757528650743012e+01
1.190663251521351640e+01
1.139834345071277433e+01
1.111037273009814186e+01
1.088383875955121916e+01
1.089088312245320012e+01
1.096205418732034254e+01
1.044777189943751416e+01
1.126793560979178288e+01
1.124860202989529689e+01
1.136738306479804095e+01
1.129354982100317528e+01
1.099286212080845182e+01
1.126948690943940257e+01
1.086046649218467763e+01
1.091420595329195287e+01
1.129651564501444483e+01
1.004788548749012023e+01
1.128946059150727876e+01
1.035282240791046604e+01
1.083070436389395041e+01
1.120969368549929790e+01
1.012225140867919748e+01
1.130091099994143633e+01
1.022771937401562425e+01
1.090650326785132052e+01
1.095315145574470606e+01
